lineup,stationId,name,channel,callSign,type,affiliateId,affiliateCallSign,bcastLangs,imageUri,imageHeight,imageWidth,imageCategory,signalType,videoType,truResolution
X-TVE,22424,,130,DITV130,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,12801,,131,DITV131,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,12802,,132,DITV132,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44307,,133,DITV133,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22425,,134,DITV134,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22426,,135,DITV135,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,31552,,136,DITV136,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,47376,,137,DITV137,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22427,,138,DITV138,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44308,,139,DITV139,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22428,,140,DITV140,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,31553,,141,DITV141,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22429,,142,DITV142,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,47218,,143,DITV143,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44696,,144,DITV144,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22430,,145,DITV145,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,47220,,146,DITV146,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,43504,,147,DITV147,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22431,,148,DITV148,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,43505,,149,DITV149,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,12803,,150,DITV150,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22432,,151,DITV151,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22433,,152,DITV152,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,59762,,153,DITV153,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,43507,,154,DITV154,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22434,,155,DITV155,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44309,,156,DITV156,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,31554,,157,DITV157,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44310,,158,DITV158,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,43508,,159,DITV159,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22435,,160,DITV160,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44311,,161,DITV161,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,43509,,162,DITV162,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44312,,163,DITV163,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,47379,,164,DITV164,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22436,,165,DITV165,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,47222,,166,DITV166,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44313,,167,DITV167,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22437,,168,DITV168,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22756,,169,PPV169,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22438,,170,DITV170,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22439,,171,DITV171,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44314,,172,DITV172,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22760,,173,PPV173,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,32261,,174,DITV174,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,59737,,175,DITV175,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44315,,176,DITV176,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44316,,177,DITV177,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,59005,,178,DITV178,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44317,,179,DITV179,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22442,,180,DITV180,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,59004,,181,DITV181,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22443,,182,DITV182,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22444,,183,DITV183,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,34245,,184,DITV184,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22445,,185,DITV185,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,70544,,186,DITV186,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,45907,,187,DITV187,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44318,,188,DITV188,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,44319,,189,DITV189,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,31696,,190,DITV190,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,31697,,191,DITV191,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,31973,,192,DITV192,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,60629,,193,DITV193,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,60632,,194,DITV194,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22782,,195,PPV195,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22783,,196,PPV196,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,22784,,197,PPV197,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,34253,,198,DITV198,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,30412,,199,DITV199,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,12782,,200,NEWSMIX,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,26853,,201,LOOR201,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,10142,,202,CNN,,,,,https://tmsimg.fancybits.co/assets/s10142_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,58646,,202,CNNHD,,,,,https://tmsimg.fancybits.co/assets/s58646_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,114483,,203,DTV203,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,10145,,204,HLN,,,,,https://tmsimg.fancybits.co/assets/s10145_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,64549,,204,HLNHD,,,,,https://tmsimg.fancybits.co/assets/s64549_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,10179,,206,ESPN,,,,,https://tmsimg.fancybits.co/assets/s10179_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,32645,,206,ESPNHD,,,,,https://tmsimg.fancybits.co/assets/s32645_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,16485,,207,ESPNEWS,,,,,https://tmsimg.fancybits.co/assets/s16485_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,59976,,207,ESPNWHD,,,,,https://tmsimg.fancybits.co/assets/s59976_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,45654,,208,ESPNU,,,,,https://tmsimg.fancybits.co/assets/s45654_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,60696,,208,ESPNUHD,,,,,https://tmsimg.fancybits.co/assets/s60696_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,12444,,209,ESPN2,,,,,https://tmsimg.fancybits.co/assets/s12444_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,19620,,209,ESPNA,,,,,https://tmsimg.fancybits.co/assets/s10179_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,19621,,209,ESPN2A,,,,,https://tmsimg.fancybits.co/assets/s12444_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,45507,,209,ESPN2HD,,,,,https://tmsimg.fancybits.co/assets/s45507_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,47216,,211,NFLRZ,,,,,https://tmsimg.fancybits.co/assets/s65024_ll_h9_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,65025,,211,NFLNRZD,,,,,https://tmsimg.fancybits.co/assets/s65025_ll_h9_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,34710,,212,NFLNET,,,,,https://tmsimg.fancybits.co/assets/s34710_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,45399,,212,NFLHD,,,,,https://tmsimg.fancybits.co/assets/s45399_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,62079,,213,MLBN,,,,,https://tmsimg.fancybits.co/assets/s62079_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,62081,,213,MLBHD,,,,,https://tmsimg.fancybits.co/assets/s62081_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,62083,,213,MLBNA,,,,,https://tmsimg.fancybits.co/assets/s62079_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,62085,,213,MLBHDA,,,,,https://tmsimg.fancybits.co/assets/s62081_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,61036,,214,RACERHD,,,,,https://tmsimg.fancybits.co/assets/s61036_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,58570,,215,NHLNET,,,,,https://tmsimg.fancybits.co/assets/s58570_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,58690,,215,NHLHD,,,,,https://tmsimg.fancybits.co/assets/s58690_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,32281,,216,NBATV,,,,,https://tmsimg.fancybits.co/assets/s32281_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,45526,,216,NBATVHD,,,,,https://tmsimg.fancybits.co/assets/s45526_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,33395,,217,TENNIS,,,,,https://tmsimg.fancybits.co/assets/s33395_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,60316,,217,TENISHD,,,,,https://tmsimg.fancybits.co/assets/s60316_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,14899,,218,GOLF,,,,,https://tmsimg.fancybits.co/assets/s14899_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,61854,,218,GOLFHD,,,,,https://tmsimg.fancybits.co/assets/s61854_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,82541,,219,FS1,,,,,https://tmsimg.fancybits.co/assets/s82541_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,82547,,219,FS1HD,,,,,https://tmsimg.fancybits.co/assets/s82547_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,16365,,221,CBSSN,,,,,https://tmsimg.fancybits.co/assets/s16365_ll_h15_ae.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,59250,,221,CBSSNHD,,,,,https://tmsimg.fancybits.co/assets/s59250_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,59534,,222,DT222,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,70460,,223,DTVCSHP,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,63039,,224,DT224,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,62058,,225,DT225,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,56032,,226,SHOPLC,,,,,https://tmsimg.fancybits.co/assets/s56032_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,62055,,227,DT227,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,26643,,228,GEMSSD,,,,,https://tmsimg.fancybits.co/assets/GNLZZGG0025V1KJ.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,14902,,229,HGTV,,,,,https://tmsimg.fancybits.co/assets/s14902_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,49788,,229,HGTVD,,,,,https://tmsimg.fancybits.co/assets/s49788_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,18544,,230,MAGN,,,,,https://tmsimg.fancybits.co/assets/s18544_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,67375,,230,MAGNHD,,,,,https://tmsimg.fancybits.co/assets/s67375_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,12574,,231,FOOD,,,,,https://tmsimg.fancybits.co/assets/s12574_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,50747,,231,FOODHD,,,,,https://tmsimg.fancybits.co/assets/s50747_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,30156,,232,COOK,,,,,https://tmsimg.fancybits.co/assets/s30156_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,68065,,232,COOKHD,,,,,https://tmsimg.fancybits.co/assets/s68065_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,14909,,233,GSN,,,,,https://tmsimg.fancybits.co/assets/s14909_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,68827,,233,GSNHD,,,,,https://tmsimg.fancybits.co/assets/s68827_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,62955,,234,WOWU,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,107076,,235,TASTE,,,,,https://tmsimg.fancybits.co/assets/s107076_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,10989,,236,E,,,,,https://tmsimg.fancybits.co/assets/s10989_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,61812,,236,EHD,,,,,https://tmsimg.fancybits.co/assets/s61812_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,10057,,237,BRAVO,,,,,https://tmsimg.fancybits.co/assets/s10057_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,58625,,237,BRAVOHD,,,,,https://tmsimg.fancybits.co/assets/s58625_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,52199,,238,REELZ,,,,,https://tmsimg.fancybits.co/assets/s52199_ll_h9_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,68385,,238,REELZHD,,,,,https://tmsimg.fancybits.co/assets/s68385_ll_h9_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,16108,,239,SUNDANC,,,,,https://tmsimg.fancybits.co/assets/s16108_ll_h9_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,71280,,239,SUNDHD,,,,,https://tmsimg.fancybits.co/assets/s71280_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,10269,,240,HSN,,,,,https://tmsimg.fancybits.co/assets/s10269_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,62077,,240,HSNHD,,,,,https://tmsimg.fancybits.co/assets/s62077_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,11163,,241,PAR,,,,,https://tmsimg.fancybits.co/assets/s11163_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,59186,,241,PARHD,,,,,https://tmsimg.fancybits.co/assets/s59186_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,11207,,242,USA,,,,,https://tmsimg.fancybits.co/assets/s11207_ll_h15_af.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,58452,,242,USAHD,,,,,https://tmsimg.fancybits.co/assets/s58452_ll_h15_af.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,11097,,244,SYFY,,,,,https://tmsimg.fancybits.co/assets/s11097_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,58623,,244,SYFYHD,,,,,https://tmsimg.fancybits.co/assets/s58623_ll_h15_ae.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,11164,,245,TNT,,,,,https://tmsimg.fancybits.co/assets/s11164_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,42642,,245,TNTHD,,,,,https://tmsimg.fancybits.co/assets/s42642_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,61340,,245,TNTPHD,,,,,https://tmsimg.fancybits.co/assets/s42642_h3_ba.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,10153,,246,TRUTV,,,,,https://tmsimg.fancybits.co/assets/s10153_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,64490,,246,TRUTVHD,,,,,https://tmsimg.fancybits.co/assets/s64490_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,11867,,247,TBS,,,,,https://tmsimg.fancybits.co/assets/s11867_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,58515,,247,TBSHD,,,,,https://tmsimg.fancybits.co/assets/s58515_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,67890,,247,TBSHDP,,,,,https://tmsimg.fancybits.co/assets/s58515_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,14321,,248,FX,,,,,https://tmsimg.fancybits.co/assets/s14321_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,58574,,248,FXHD,,,,,https://tmsimg.fancybits.co/assets/s58574_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,10149,,249,COMEDY,,,,,https://tmsimg.fancybits.co/assets/s10149_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,62420,,249,CCHD,,,,,https://tmsimg.fancybits.co/assets/s62420_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,64599,,249,CCHDP,,,,,https://tmsimg.fancybits.co/assets/s62420_h3_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,72611,,250,DT250,,Independent,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,21484,,251,OXYGEN,,,,,https://tmsimg.fancybits.co/assets/s21484_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,70522,,251,OXYGNHD,,,,,https://tmsimg.fancybits.co/assets/s70522_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,10918,,252,LIFE,,,,,https://tmsimg.fancybits.co/assets/s10918_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,60150,,252,LIFEHD,,,,,https://tmsimg.fancybits.co/assets/s60150_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,97682,,252,LIFED,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,18480,,253,LMN,,,,,https://tmsimg.fancybits.co/assets/s18480_ll_h15_ad.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,55887,,253,LMNHD,,,,,https://tmsimg.fancybits.co/assets/s55887_ll_h15_ag.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,10021,,254,AMC,,,,,https://tmsimg.fancybits.co/assets/s10021_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,59337,,254,AMCHD,,,,,https://tmsimg.fancybits.co/assets/s59337_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,68502,,255,DT255,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,12852,,256,TCM,,,,,https://tmsimg.fancybits.co/assets/s12852_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,64312,,256,TCMHD,,,,,https://tmsimg.fancybits.co/assets/s64312_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,14988,,258,FXM,,,,,https://tmsimg.fancybits.co/assets/s14988_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,70253,,258,FXMHD,,,,,https://tmsimg.fancybits.co/assets/s70253_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,17927,,259,FXX,,,,,https://tmsimg.fancybits.co/assets/s17927_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,66379,,259,FXXHD,,,,,https://tmsimg.fancybits.co/assets/s66379_ll_h9_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,16409,,260,WE,,,,,https://tmsimg.fancybits.co/assets/s16409_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,59296,,260,WEHD,,,,,https://tmsimg.fancybits.co/assets/s59296_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,16125,,261,DLC,,,,,https://tmsimg.fancybits.co/assets/s16125_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,HD 1080i
X-TVE,86448,,262,DT262,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,101697,,263,GETIT1,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,18332,,264,BBCA,,,,,https://tmsimg.fancybits.co/assets/s18332_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,64492,,264,BBCAHD,,,,,https://tmsimg.fancybits.co/assets/s64492_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,10035,,265,AETV,,,,,https://tmsimg.fancybits.co/assets/s10035_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,51529,,265,AETVHD,,,,,https://tmsimg.fancybits.co/assets/s51529_h3_ba.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,16834,,266,FYISD,,,,,https://tmsimg.fancybits.co/assets/s16834_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,58988,,266,FYIHD,,,,,https://tmsimg.fancybits.co/assets/s58988_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 720p
X-TVE,126128,,267,EARTHX,,,,,https://tmsimg.fancybits.co/assets/s126128_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,57806,,268,DT268,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,14771,,269,HISTORY,,,,,https://tmsimg.fancybits.co/assets/s14771_ll_h15_af.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,57708,,269,HSTRYHD,,,,,https://tmsimg.fancybits.co/assets/s57708_h3_ba.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,63137,,270,DT270,,,,,sources/generic/generic_sources_h3.png,,,,Digital,SDTV,
X-TVE,18822,,271,VICE,,,,,https://tmsimg.fancybits.co/assets/s18822_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,65732,,271,VICEHD,,,,,https://tmsimg.fancybits.co/assets/s18822_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,46762,,272,LOGO,,,,,https://tmsimg.fancybits.co/assets/s46762_h3_ba.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,16715,,273,POPSD,,,,,https://tmsimg.fancybits.co/assets/s16715_h3_aa.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,68796,,273,POPHD,,,,,https://tmsimg.fancybits.co/assets/s68796_ll_h15_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,15807,,274,OVATION,,,,,https://tmsimg.fancybits.co/assets/s15807_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,69061,,274,OVATNHD,,,,,https://tmsimg.fancybits.co/assets/s69061_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,24959,,276,NGC,,,,,https://tmsimg.fancybits.co/assets/s24959_ll_h15_ab.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,49438,,276,NGCHD,,,,,https://tmsimg.fancybits.co/assets/s49438_h3_aa.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
X-TVE,11180,,277,TRAV,,,,,https://tmsimg.fancybits.co/assets/s11180_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,SDTV,
X-TVE,59303,,277,TRAVHD,,,,,https://tmsimg.fancybits.co/assets/s59303_ll_h15_ac.png?w=360&h=270,270,360,Logo,Digital,HDTV,HD 1080i
